metro,KK[ˋmɛtro] DJ[ˋmetrəu]
metropolitan,KK[͵mɛtrəˋpɑlətn] DJ[͵metrəˋpɔlitən]
microphone,KK[ˋmaɪkrə͵fon] DJ[ˋmaikrəfəun]
microscope,KK[ˋmaɪkrə͵skop] DJ[ˋmaikrəskəup]
microwave,KK[ˋmaɪkro͵wev] DJ[ˋmaikrəuweiv]
midday,KK[ˋmɪd͵de] DJ[ˋmiddei]
middle,KK[ˋmɪd!] DJ[ˋmidl]
middle-aged,KK[ˋmɪd!͵edʒd] DJ[ˋmidl͵eidʒd]
midnight,KK[ˋmɪd͵naɪt] DJ[ˋmidnait]
midst,KK[mɪdst] DJ[midst]
might,KK[maɪt] DJ[mait]
mighty,KK[ˋmaɪtɪ] DJ[ˋmaiti]
migrant,KK[ˋmaɪgrənt] DJ[ˋmaigrənt]
migrate,KK[ˋmaɪ͵gret] DJ[ˋmaigreit]
migration,KK[maɪˋgreʃən] DJ[maiˋgreiʃən]
mild,KK[maɪld] DJ[maild]
mile,KK[maɪl] DJ[mail]
mileage,KK[ˋmaɪlɪdʒ] DJ[ˋmailidʒ]
milestone,KK[ˋmaɪl͵ston] DJ[ˋmailstəun]
militant,KK[ˋmɪlətənt] DJ[ˋmilətənt]
military,KK[ˋmɪlə͵tɛrɪ] DJ[ˋmilitəri]
militia,KK[mɪˋlɪʃə] DJ[miˋliʃə]
milk,KK[mɪlk] DJ[milk]
milkshake,KK[͵mɪlkˋʃek] DJ[͵milkˋʃeik]
mill,KK[mɪl] DJ[mil]
miller,KK[ˋmɪlɚ] DJ[ˋmilə]
millimeter,KK[ˋmɪlə͵mitɚ] DJ[ˋmili͵mi:tə]
million,KK[ˋmɪljən] DJ[ˋmiljən]
millionaire,KK[͵mɪljənˋɛr] DJ[͵miljənˋɛə]
mimic,KK[ˋmɪmɪk] DJ[ˋmimik]
mind,KK[maɪnd] DJ[maind]
mine,KK[maɪn] DJ[main]
miner,KK[ˋmaɪnɚ] DJ[ˋmainə]
mineral,KK[ˋmɪnərəl] DJ[ˋminərəl]
mingle,KK[ˋmɪŋg!] DJ[ˋmiŋgl]
miniature,KK[ˋmɪnɪətʃɚ] DJ[ˋminiətʃə]
minimal,KK[ˋmɪnəməl] DJ[ˋminəməl]
minimize,KK[ˋmɪnə͵maɪz] DJ[ˋminəmaiz]
minimum,KK[ˋmɪnəməm] DJ[ˋminiməm]
mining,KK[ˋmaɪnɪŋ] DJ[ˋmainiŋ]
minister,KK[ˋmɪnɪstɚ] DJ[ˋministə]
ministerial,KK[͵mɪnəsˋtɪrɪəl] DJ[͵minisˋtiriəl]
ministry,KK[ˋmɪnɪstrɪ] DJ[ˋministri]
minor,KK[ˋmaɪnɚ] DJ[ˋmainə]
minority,KK[maɪˋnɔrətɪ] DJ[maiˋnɔ:riti]
mint,KK[mɪnt] DJ[mint]
minus,KK[ˋmaɪnəs] DJ[ˋmainəs]
minute,KK[ˋmɪnɪt] DJ[ˋminit]
miracle,KK[ˋmɪrək!] DJ[ˋmirəkəl]
miraculous,KK[mɪˋrækjələs] DJ[miˋrækjuləs]
mirror,KK[ˋmɪrɚ] DJ[ˋmirə]
miscarriage,KK[mɪsˋkærɪdʒ] DJ[misˋkæridʒ]
mischief,KK[ˋmɪstʃɪf] DJ[ˋmistʃif]
mischievous,KK[ˋmɪstʃɪvəs] DJ[ˋmistʃivəs]
miser,KK[ˋmaɪzɚ] DJ[ˋmaizə]
miserable,KK[ˋmɪzərəb!] DJ[ˋmizərəbl]
misery,KK[ˋmɪzərɪ] DJ[ˋmizəri]
misfortune,KK[mɪsˋfɔrtʃən] DJ[misˋfɔ:tʃən]
mislead,KK[mɪsˋlid] DJ[misˋli:d]
misleading,KK[mɪsˋlidɪŋ] DJ[misˋli:diŋ]
miss,KK[mɪs] DJ[mis]
Miss,KK[mɪs] DJ[mis]
missile,KK[ˋmɪs!] DJ[ˋmisail]
missing,KK[ˋmɪsɪŋ] DJ[ˋmisiŋ]
mission,KK[ˋmɪʃən] DJ[ˋmiʃən]
missionary,KK[ˋmɪʃən͵ɛrɪ] DJ[ˋmiʃənəri]
mist,KK[mɪst] DJ[mist]
mistake,KK[mɪˋstek] DJ[miˋsteik]
mistaken,KK[mɪˋstekən] DJ[miˋsteikən]
mister,KK[ˋmɪstɚ] DJ[ˋmistə]
mistress,KK[ˋmɪstrɪs] DJ[ˋmistris]
misunderstand,KK[ˋmɪsʌndɚˋstænd] DJ[ˋmisʌndəˋstænd]
mix,KK[mɪks] DJ[miks]
mixed,KK[mɪkst] DJ[mikst]
mixture,KK[ˋmɪkstʃɚ] DJ[ˋmikstʃə]
moan,KK[mon] DJ[məun]
mob,KK[mɑb] DJ[mɔb]
mobile,KK[ˋmobɪl] DJ[ˋməubil]
mobilize,KK[ˋmob!͵aɪz] DJ[ˋməubilaiz]
mock,KK[mɑk] DJ[mɔk]
mode,KK[mod] DJ[məud]
model,KK[ˋmɑd!] DJ[ˋmɔdl]
moderate,KK[ˋmɑdərɪt] DJ[ˋmɔdərit]
modern,KK[ˋmɑdɚn] DJ[ˋmɔdən]
modernization,KK[͵mɑdɚnəˋzeʃən] DJ[͵mɔdənaiˋzeiʃən]
modernize,KK[ˋmɑdɚn͵aɪz] DJ[ˋmɔdən͵aiz]
modest,KK[ˋmɑdɪst] DJ[ˋmɔdist]
modesty,KK[ˋmɑdɪstɪ] DJ[ˋmɔdisti]
modify,KK[ˋmɑdə͵faɪ] DJ[ˋmɔdifai]
moist,KK[mɔɪst] DJ[mɔist]
moisture,KK[ˋmɔɪstʃɚ] DJ[ˋmɔistʃə]
mold,KK[mold] DJ[məuld]
molecule,KK[ˋmɑlə͵kjul] DJ[ˋmɔlikju:l]
moment,KK[ˋmomənt] DJ[ˋməumənt]
momentum,KK[moˋmɛntəm] DJ[məuˋmentəm]
monarch,KK[ˋmɑnɚk] DJ[ˋmɔnək]
monarchy,KK[ˋmɑnɚkɪ] DJ[ˋmɔnəki]
Monday,KK[ˋmʌnde] DJ[ˋmʌndei]
monetary,KK[ˋmʌnə͵tɛrɪ] DJ[ˋmʌnə͵teri]
money,KK[ˋmʌnɪ] DJ[ˋmʌni]
monitor,KK[ˋmɑnətɚ] DJ[ˋmɔnitə]
monk,KK[mʌŋk] DJ[mʌŋk]
monkey,KK[ˋmʌŋkɪ] DJ[ˋmʌŋki]
monopoly,KK[məˋnɑp!ɪ] DJ[məˋnɔpəli]
monotonous,KK[məˋnɑtənəs] DJ[məˋnɔtənəs]
monotony,KK[məˋnɑtənɪ] DJ[məˋnɔtəni]
monster,KK[ˋmɑnstɚ] DJ[ˋmɔnstə]
monstrous,KK[ˋmɑnstrəs] DJ[ˋmɔnstrəs]
month,KK[mʌnθ] DJ[mʌnθ]
monthly,KK[ˋmʌnθlɪ] DJ[ˋmʌnθli]
monument,KK[ˋmɑnjəmənt] DJ[ˋmɔnjumənt]
mood,KK[mud] DJ[mu:d]
moody,KK[ˋmudɪ] DJ[ˋmu:di]
moon,KK[mun] DJ[mu:n]
moonlight,KK[ˋmun͵laɪt] DJ[ˋmu:n͵lait]
moor,KK[mʊr] DJ[muə]
mop,KK[mɑp] DJ[mɔp]
moral,KK[ˋmɔrəl] DJ[ˋmɔrəl]
morale,KK[məˋræl] DJ[məˋræl]
morality,KK[məˋrælətɪ] DJ[məˋræliti]
more,KK[mor] DJ[mɔ:]
moreover,KK[morˋovɚ] DJ[mɔ:rˋəuvə]
morning,KK[ˋmɔrnɪŋ] DJ[ˋmɔ:niŋ]
mortal,KK[ˋmɔrt!] DJ[ˋmɔ:tl]
mortar,KK[ˋmɔrtɚ] DJ[ˋmɔ:tə]
mortgage,KK[ˋmɔrgɪdʒ] DJ[ˋmɔ:gidʒ]
mosque,KK[mɑsk] DJ[mɔsk]
mosquito,KK[məsˋkito] DJ[məsˋki:təu]
moss,KK[mɔs] DJ[mɔs]
most,KK[most] DJ[məust]
mostly,KK[ˋmostlɪ] DJ[ˋməustli]
motel,KK[moˋtɛl] DJ[məuˋtel]
moth,KK[mɔθ] DJ[mɔθ]
mother,KK[ˋmʌðɚ] DJ[ˋmʌðə]
motherhood,KK[ˋmʌðɚhʊd] DJ[ˋmʌðəhud]
motion,KK[ˋmoʃən] DJ[ˋməuʃən]
motivate,KK[ˋmotə͵vet] DJ[ˋməuti͵veit]
motivation,KK[͵motəˋveʃən] DJ[͵məutiˋveiʃən]
motive,KK[ˋmotɪv] DJ[ˋməutiv]
motor,KK[ˋmotɚ] DJ[ˋməutə]
motorcycle,KK[ˋmotɚ͵saɪk!] DJ[ˋməutə͵saikl]
motorist,KK[ˋmotərɪst] DJ[ˋməutərist]
motorway,KK[ˋmotɚ͵we] DJ[ˋməutəwei]
motto,KK[ˋmɑto] DJ[ˋmɔtəu]
mound,KK[maʊnd] DJ[maund]
mount,KK[maʊnt] DJ[maunt]
mountain,KK[ˋmaʊntn] DJ[ˋmauntin]
mountainous,KK[ˋmaʊntənəs] DJ[ˋmauntinəs]
mounted,KK[ˋmaʊntɪd] DJ[ˋmauntid]
mourn,KK[morn] DJ[mɔ:n]
mournful,KK[ˋmornfəl] DJ[ˋmɔ:nfəl]
mouse,KK[maʊs] DJ[maus]
moustache,KK[məsˋtæʃ] DJ[məsˋtɑ:ʃ]
mouth,KK[maʊθ] DJ[mauθ]
mouthpiece,KK[ˋmaʊθ͵pis] DJ[ˋmauθpi:s]
movable,KK[ˋmuvəb!] DJ[ˋmu:vəbl]
move,KK[muv] DJ[mu:v]
movement,KK[ˋmuvmənt] DJ[ˋmu:vmənt]
movie,KK[ˋmuvɪ] DJ[ˋmu:vi]
moving,KK[ˋmuvɪŋ] DJ[ˋmu:viŋ]
mow,KK[mo] DJ[məu]
mower,KK[ˋmoɚ] DJ[ˋməuə]
Mr.,KK[ˋmɪstɚ] DJ[ˋmistə]
Mrs.,KK[ˋmɪsɪz] DJ[ˋmisiz]
Ms.,KK[mɪz] DJ[miz]
much,KK[mʌtʃ] DJ[mʌtʃ]
mud,KK[mʌd] DJ[mʌd]
muddy,KK[ˋmʌdɪ] DJ[ˋmʌdi]
mug,KK[mʌg] DJ[mʌg]
mule,KK[mjul] DJ[mju:l]
multinational,KK[ˋmʌltɪˋnæʃən!] DJ[ˋmʌltiˋnæʃənl]
multiple,KK[ˋmʌltəp!] DJ[ˋmʌltipl]
multiply,KK[ˋmʌltəplaɪ] DJ[ˋmʌltiplai]
multitude,KK[ˋmʌltə͵tjud] DJ[ˋmʌltitju:d]
mumble,KK[ˋmʌmb!] DJ[ˋmʌmbl]
municipal,KK[mjuˋnɪsəp!] DJ[mju:ˋnisipəl]
murder,KK[ˋmɝdɚ] DJ[ˋmə:də]
murderer,KK[ˋmɝdərɚ] DJ[ˋmə:dərə]
murmur,KK[ˋmɝmɚ] DJ[ˋmə:mə]
muscle,KK[ˋmʌs!] DJ[ˋmʌsl]
muscular,KK[ˋmʌskjəlɚ] DJ[ˋmʌskjulə]
muse,KK[mjuz] DJ[mju:z]
museum,KK[mjuˋzɪəm] DJ[mju:ˋziəm]
mushroom,KK[ˋmʌʃrʊm] DJ[ˋmʌʃrum]
music,KK[ˋmjuzɪk] DJ[ˋmju:zik]
musical,KK[ˋmjuzɪk!] DJ[ˋmju:zikəl]
musician,KK[mjuˋzɪʃən] DJ[mju:ˋziʃən]
must,KK[mʌst] DJ[mʌst]
mustache,KK[ˋmʌstæʃ] DJ[ˋməstɑ:ʃ]
mustard,KK[ˋmʌstɚd] DJ[ˋmʌstəd]
mute,KK[mjut] DJ[mju:t]
mutter,KK[ˋmʌtɚ] DJ[ˋmʌtə]
mutton,KK[ˋmʌtn] DJ[ˋmʌtn]
mutual,KK[ˋmjutʃʊəl] DJ[ˋmju:tʃuəl]
my,KK[maɪ] DJ[mai]
myself,KK[maɪˋsɛlf] DJ[maiˋself]
mysterious,KK[mɪsˋtɪrɪəs] DJ[misˋtiəriəs]
mystery,KK[ˋmɪstərɪ] DJ[ˋmistəri]
myth,KK[mɪθ] DJ[miθ]
mythology,KK[mɪˋθɑlədʒɪ] DJ[miˋθɔlədʒi]
nadir,KK[ˋnedɚ] DJ[ˋneidə]
nag,KK[næg] DJ[næg]
nail,KK[nel] DJ[neil]
naive,KK[nɑˋiv] DJ[nɑˋi:v]
naked,KK[ˋnekɪd] DJ[ˋneikid]
name,KK[nem] DJ[neim]
namely,KK[ˋnemlɪ] DJ[ˋneimli]
nanny,KK[ˋnænɪ] DJ[ˋnæni]
nap,KK[næp] DJ[næp]
napkin,KK[ˋnæpkɪn] DJ[ˋnæpkin]
narrate,KK[næˋret] DJ[næˋreit]
narrative,KK[ˋnærətɪv] DJ[ˋnærətiv]
narrator,KK[næˋretɚ] DJ[næˋreitə]
narrow,KK[ˋnæro] DJ[ˋnærəu]
nasty,KK[ˋnæstɪ] DJ[ˋnɑ:sti]
nation,KK[ˋneʃən] DJ[ˋneiʃən]
national,KK[ˋnæʃən!] DJ[ˋnæʃənəl]
nationalism,KK[ˋnæʃən!ɪzəm] DJ[ˋnæʃənəlizəm]
nationalist,KK[ˋnæʃən!ɪst] DJ[ˋnæʃənəlist]
nationality,KK[͵næʃəˋnælətɪ] DJ[͵næʃəˋnæliti]
nationwide,KK[ˋneʃən͵waɪd] DJ[ˋneiʃənwaid]
native,KK[ˋnetɪv] DJ[ˋneitiv]
natural,KK[ˋnætʃərəl] DJ[ˋnætʃərəl]
naturalist,KK[ˋnætʃərəlɪst] DJ[ˋnætʃərəlist]
naturally,KK[ˋnætʃərəlɪ] DJ[ˋnætʃərəli]
nature,KK[ˋnetʃɚ] DJ[ˋneitʃə]
naughty,KK[ˋnɔtɪ] DJ[ˋnɔ:ti]
naval,KK[ˋnev!] DJ[ˋneivəl]
navel,KK[ˋnev!] DJ[ˋneivəl]
navigate,KK[ˋnævə͵get] DJ[ˋnævi͵geit]
navigation,KK[͵nævəˋgeʃən] DJ[͵næviˋgeiʃən]
navy,KK[ˋnevɪ] DJ[ˋneivi]
near,KK[nɪr] DJ[niə]
nearby,KK[ˋnɪr͵baɪ] DJ[ˋniəbai]
nearly,KK[ˋnɪrlɪ] DJ[ˋniəli]
nearsighted,KK[ˋnɪrˋsaɪtɪd] DJ[ˋniəˋsaitid]
neat,KK[nit] DJ[ni:t]
necessarily,KK[ˋnɛsəsɛrɪlɪ] DJ[ˋnesəserili]
necessary,KK[ˋnɛsə͵sɛrɪ] DJ[ˋnesə͵səri]
necessitate,KK[nɪˋsɛsə͵tet] DJ[niˋsesi͵teit]
necessity,KK[nəˋsɛsətɪ] DJ[niˋsesiti]
neck,KK[nɛk] DJ[nek]
necklace,KK[ˋnɛklɪs] DJ[ˋneklis]
necktie,KK[ˋnɛk͵taɪ] DJ[ˋnektai]
need,KK[nid] DJ[ni:d]
needle,KK[ˋnid!] DJ[ˋni:dl]
needy,KK[ˋnidɪ] DJ[ˋni:di]
negative,KK[ˋnɛgətɪv] DJ[ˋnegətiv]
neglect,KK[nɪgˋlɛkt] DJ[nigˋlekt]
negligible,KK[ˋnɛglɪdʒəb!] DJ[ˋneglidʒəbl]
negotiate,KK[nɪˋgoʃɪ͵et] DJ[niˋgəuʃi͵eit]
negotiation,KK[nɪ͵goʃɪˋeʃən] DJ[ni͵gəuʃiˋeiʃən]
negotiator,KK[nɪˋgoʃɪ͵etɚ] DJ[niˋgəuʃieitə]
neighbor,KK[ˋnebɚ] DJ[ˋneibə]
neighborhood,KK[ˋnebɚ͵hʊd] DJ[ˋneibəhud]
neighboring,KK[ˋnebərɪŋ] DJ[ˋneibəriŋ]
neither,KK[ˋniðɚ] DJ[ˋnaiðə]
neon,KK[ˋni͵ɑn] DJ[ˋni:͵ɔn]
nephew,KK[ˋnɛfju] DJ[ˋnefju:]
nerve,KK[nɝv] DJ[nə:v]
nervous,KK[ˋnɝvəs] DJ[ˋnə:vəs]
nest,KK[nɛst] DJ[nest]
net,KK[nɛt] DJ[net]
network,KK[ˋnɛt͵wɝk] DJ[ˋnet͵wə:k]
neutral,KK[ˋnjutrəl] DJ[ˋnju:trəl]
never,KK[ˋnɛvɚ] DJ[ˋnevə]
nevertheless,KK[͵nɛvɚðəˋlɛs] DJ[͵nevəðəˋles]
new,KK[nju] DJ[nju:]
New,KK[nju] DJ[nju:]
newcomer,KK[ˋnjuˋkʌmɚ] DJ[ˋnju:ˋkʌmə]
newly,KK[ˋnjulɪ] DJ[ˋnju:li]
newlywed,KK[ˋnjulɪ͵wɛd] DJ[ˋnju:li͵wed]
news,KK[njuz] DJ[nju:z]
newscast,KK[ˋnjuz͵kæst] DJ[ˋnju:zkɑ:st]
newscaster,KK[ˋnjuz͵kæstɚ] DJ[ˋnju:zkɑ:stə]
newspaper,KK[ˋnjuz͵pepɚ] DJ[ˋnju:z͵peipə]
newsreel,KK[ˋnjuz͵ril] DJ[ˋnju:zri:l]
next,KK[ˋnɛkst] DJ[ˋnekst]
nibble,KK[ˋnɪb!] DJ[ˋnibl]
nice,KK[naɪs] DJ[nais]
nick,KK[nɪk] DJ[nik]
nickel,KK[ˋnɪk!] DJ[ˋnikl]
nickname,KK[ˋnɪk͵nem] DJ[ˋnik͵neim]
niece,KK[nis] DJ[ni:s]
night,KK[naɪt] DJ[nait]
nightclub,KK[ˋnaɪt͵klʌb] DJ[ˋnaitklʌb]
nightingale,KK[ˋnaɪtɪŋ͵gel] DJ[ˋnaitiŋ͵geil]
nightmare,KK[ˋnaɪt͵mɛr] DJ[ˋnait͵mɛə]
nil,KK[nɪl] DJ[nil]
nine,KK[naɪn] DJ[nain]
nineteen,KK[ˋnaɪnˋtin] DJ[ˋnainˋti:n]
ninety,KK[ˋnaɪntɪ] DJ[ˋnainti]
nitrogen,KK[ˋnaɪtrədʒən] DJ[ˋnaitrədʒən]
no,KK[no] DJ[nəu]
noble,KK[ˋnob!] DJ[ˋnəubl]
nobody,KK[ˋnobɑdɪ] DJ[ˋnəubɔdi]
nod,KK[nɑd] DJ[nɔd]
noise,KK[nɔɪz] DJ[nɔiz]
noisy,KK[ˋnɔɪzɪ] DJ[ˋnɔizi]
nominal,KK[ˋnɑmən!] DJ[ˋnɔminəl]
nominate,KK[ˋnɑmə͵net] DJ[ˋnɔmi͵neit]
nomination,KK[͵nɑməˋneʃən] DJ[͵nɔmiˋneiʃən]
nominee,KK[͵nɑməˋni] DJ[͵nɔmiˋni:]
none,KK[nʌn] DJ[nʌn]
nonetheless,KK[͵nʌnðəˋlɛs] DJ[͵nʌnðəˋles]
nonsense,KK[ˋnɑnsɛns] DJ[ˋnɔnsens]
noodle,KK[ˋnud!] DJ[ˋnu:dl]
noon,KK[nun] DJ[nu:n]
nor,KK[nɔr] DJ[nɔ:]
norm,KK[nɔrm] DJ[nɔ:m]
normal,KK[ˋnɔrm!] DJ[ˋnɔ:məl]
normally,KK[ˋnɔrm!ɪ] DJ[ˋnɔ:məli]
north,KK[nɔrθ] DJ[nɔ:θ]
northern,KK[ˋnɔrðɚn] DJ[ˋnɔ:ðən]
nose,KK[noz] DJ[nəuz]
nostril,KK[ˋnɑstrɪl] DJ[ˋnɔstril]
not,KK[nɑt] DJ[nɔt]
notable,KK[ˋnotəb!] DJ[ˋnəutəbl]
notably,KK[ˋnotəblɪ] DJ[ˋnəutəbli]
notation,KK[noˋteʃən] DJ[nəuˋteiʃən]
note,KK[not] DJ[nəut]
notebook,KK[ˋnot͵bʊk] DJ[ˋnəutbuk]
noted,KK[ˋnotɪd] DJ[ˋnəutid]
nothing,KK[ˋnʌθɪŋ] DJ[ˋnʌθiŋ]
notice,KK[ˋnotɪs] DJ[ˋnəutis]
noticeable,KK[ˋnotɪsəb!] DJ[ˋnəutisəbl]
notify,KK[ˋnotə͵faɪ] DJ[ˋnəutifai]
notion,KK[ˋnoʃən] DJ[ˋnəuʃən]
notorious,KK[noˋtorɪəs] DJ[nəuˋtɔ:riəs]
notwithstanding,KK[ˋnɑtwɪθˋstændɪŋ] DJ[ˋnɔtwiθˋstændiŋ]
noun,KK[naʊn] DJ[naun]
nourish,KK[ˋnɝɪʃ] DJ[ˋnʌriʃ]
novel,KK[ˋnɑv!] DJ[ˋnɔvəl]
novelist,KK[ˋnɑv!ɪst] DJ[ˋnɔvəlist]
novelty,KK[ˋnɑv!tɪ] DJ[ˋnɔvəlti]
November,KK[noˋvɛmbɚ] DJ[nəuˋvembə]
novice,KK[ˋnɑvɪs] DJ[ˋnɔvis]
now,KK[naʊ] DJ[nau]
nowadays,KK[ˋnaʊə͵dez] DJ[ˋnauədeiz]
nowhere,KK[ˋno͵hwɛr] DJ[ˋnəuhwɛə]
nuclear,KK[ˋnjuklɪɚ] DJ[ˋnju:kliə]
nucleus,KK[ˋnjuklɪəs] DJ[ˋnju:kliəs]
nude,KK[njud] DJ[nju:d]
nuisance,KK[ˋnjusns] DJ[ˋnju:sns]
number,KK[ˋnʌmbɚ] DJ[ˋnʌmbə]
numerical,KK[njuˋmɛrɪk!] DJ[nju:ˋmerikəl]
numerous,KK[ˋnjumərəs] DJ[ˋnju:mərəs]
nun,KK[nʌn] DJ[nʌn]
nurse,KK[nɝs] DJ[nə:s]
nursery,KK[ˋnɝsərɪ] DJ[ˋnə:sri]
nurture,KK[ˋnɝtʃɚ] DJ[ˋnə:tʃə]
nut,KK[nʌt] DJ[nʌt]
nutrient,KK[ˋnjutrɪənt] DJ[ˋnju:triənt]
nutrition,KK[njuˋtrɪʃən] DJ[nju:ˋtriʃən]
nutritious,KK[njuˋtrɪʃəs] DJ[nju:ˋtriʃəs]
nylon,KK[ˋnaɪlɑn] DJ[ˋnailən]
oak,KK[ok] DJ[əuk]
oar,KK[or] DJ[ɔ:]
oasis,KK[oˋesɪs] DJ[əuˋeisis]
oath,KK[oθ] DJ[əuθ]
oatmeal,KK[ˋot͵mil] DJ[ˋəut͵mi:l]
obedience,KK[əˋbidjəns] DJ[əˋbi:djəns]
obedient,KK[əˋbidjənt] DJ[əˋbi:djənt]
obey,KK[əˋbe] DJ[əˋbei]
obituary,KK[əˋbɪtʃʊ͵ɛrɪ] DJ[əˋbitjuəri]
object,KK[ˋɑbdʒɪkt] DJ[ˋɔbdʒikt]
objection,KK[əbˋdʒɛkʃən] DJ[əbˋdʒekʃən]
objective,KK[əbˋdʒɛktɪv] DJ[əbˋdʒektiv]
obligate,KK[ˋɑblə͵get] DJ[ˋɔbligeit]
obligation,KK[͵ɑbləˋgeʃən] DJ[͵ɔbliˋgeiʃən]
obligatory,KK[əˋblɪgə͵torɪ] DJ[əˋbligətəri]
oblige,KK[əˋblaɪdʒ] DJ[əˋblaidʒ]
oblong,KK[ˋɑbloŋ] DJ[ˋɔblɔŋ]
obscene,KK[əbˋsin] DJ[əbˋsi:n]
obscure,KK[əbˋskjʊr] DJ[əbˋskjuə]
observation,KK[͵ɑbzɝˋveʃən] DJ[͵ɔbzəˋveiʃən]
observe,KK[əbˋzɝv] DJ[əbˋzə:v]
observer,KK[əbˋzɝvɚ] DJ[əbˋzə:və]
obsess,KK[əbˋsɛs] DJ[əbˋses]
obsession,KK[əbˋsɛʃən] DJ[əbˋseʃən]
obstacle,KK[ˋɑbstək!] DJ[ˋɔbstəkl]
obstinate,KK[ˋɑbstənɪt] DJ[ˋɔbstinit]
obtain,KK[əbˋten] DJ[əbˋtein]
obvious,KK[ˋɑbvɪəs] DJ[ˋɔbviəs]
obviously,KK[ˋɑbvɪəslɪ] DJ[ˋɔbviəsli]
occasion,KK[əˋkeʒən] DJ[əˋkeiʒən]
occasional,KK[əˋkeʒən!] DJ[əˋkeiʒənəl]
occupation,KK[͵ɑkjəˋpeʃən] DJ[͵ɔkjuˋpeiʃən]
occupy,KK[ˋɑkjə͵paɪ] DJ[ˋɔkju͵pai]
occur,KK[əˋkɝ] DJ[əˋkə:]
occurrence,KK[əˋkɝəns] DJ[əˋkə:rəns]
ocean,KK[ˋoʃən] DJ[ˋəuʃən]
o'clock,KK[əˋklɑk] DJ[əˋklɔk]
October,KK[ɑkˋtobɚ] DJ[ɔkˋtəubə]
octopus,KK[ˋɑktəpəs] DJ[ˋɔktəpəs]
odd,KK[ɑd] DJ[ɔd]
odds,KK[ɑds] DJ[ɔds]
odor,KK[ˋodɚ] DJ[ˋəudə]
of,KK[ɑv] DJ[ɔv]
off,KK[ɔf] DJ[ɔ:f]
offend,KK[əˋfɛnd] DJ[əˋfend]
offense,KK[əˋfɛns] DJ[əˋfens]
offensive,KK[əˋfɛnsɪv] DJ[əˋfensiv]
offer,KK[ˋɔfɚ] DJ[ˋɔ:fə]
offering,KK[ˋɔfərɪŋ] DJ[ˋɔ:fəriŋ]
office,KK[ˋɔfɪs] DJ[ˋɔ:fis]
officer,KK[ˋɔfəsɚ] DJ[ˋɔ:fisə]
official,KK[əˋfɪʃəl] DJ[əˋfiʃəl]
offset,KK[ˋɔf͵sɛt] DJ[ˋɔf͵set]
offshore,KK[ˋɔfˋʃor] DJ[ˋɔ:fˋʃɔ:]
offspring,KK[ˋɔf͵sprɪŋ] DJ[ˋɔ:fspriŋ]
often,KK[ˋɔfən] DJ[ˋɔ:fən]
oh,KK[o] DJ[əu]
oil,KK[ɔɪl] DJ[ɔil]
OK,KK[ˋoˋke] DJ[ˋəuˋkei]
old,KK[old] DJ[əuld]
old-fashioned,KK[ˋoldˋfæʃənd] DJ[ˋəuldˋfæʃənd]
olive,KK[ˋɑlɪv] DJ[ˋɔliv]
Olympic,KK[oˋlɪmpɪk] DJ[əuˋlimpik]
omit,KK[oˋmɪt] DJ[əuˋmit]
on,KK[ɑn] DJ[ɔn]
once,KK[wʌns] DJ[wʌns]
one,KK[wʌn] DJ[wʌn]
oneself,KK[wʌnˋsɛlf] DJ[wʌnˋself]
one-sided,KK[ˋwʌnˋsaɪdɪd] DJ[ˋwʌnˋsaidid]
one-time,KK[ˋwʌn͵taɪm] DJ[ˋwʌntaim]
ongoing,KK[ˋɑn͵goɪŋ] DJ[ˋɔn͵gəuiŋ]
onion,KK[ˋʌnjən] DJ[ˋʌnjən]
only,KK[ˋonlɪ] DJ[ˋəunli]
onto,KK[ˋɑntu] DJ[ˋɔntu:]
opaque,KK[oˋpek] DJ[əuˋpeik]
open,KK[ˋopən] DJ[ˋəupən]
opener,KK[ˋopənɚ] DJ[ˋəupənə]
opening,KK[ˋopənɪŋ] DJ[ˋəupəniŋ]
openly,KK[ˋopənlɪ] DJ[ˋəupənli]
opera,KK[ˋɑpərə] DJ[ˋɔpərə]
operate,KK[ˋɑpə͵ret] DJ[ˋɔpəreit]
operation,KK[͵ɑpəˋreʃən] DJ[͵ɔpəˋreiʃən]
operational,KK[͵ɑpəˋreʃən!] DJ[͵ɔpəˋreiʃənəl]
operative,KK[ˋɑpərətɪv] DJ[ˋɔpərətiv]
operator,KK[ˋɑpə͵retɚ] DJ[ˋɔpə͵reitə]
opinion,KK[əˋpɪnjən] DJ[əˋpinjən]
opponent,KK[əˋponənt] DJ[əˋpəunənt]
opportunity,KK[͵ɑpɚˋtjunətɪ] DJ[͵ɔpəˋtju:niti]
oppose,KK[əˋpoz] DJ[əˋpəuz]
opposite,KK[ˋɑpəzɪt] DJ[ˋɔpəzit]
opposition,KK[͵ɑpəˋzɪʃən] DJ[͵ɔpəˋziʃən]
oppress,KK[əˋprɛs] DJ[əˋpres]
oppression,KK[əˋprɛʃən] DJ[əˋpreʃən]
opt,KK[ɑpt] DJ[ɔpt]
optical,KK[ˋɑptɪk!] DJ[ˋɔptikəl]
optimism,KK[ˋɑptəmɪzəm] DJ[ˋɔptimizəm]
optimistic,KK[͵ɑptəˋmɪstɪk] DJ[͵ɔptiˋmistik]
optimum,KK[ˋɑptəməm] DJ[ˋɔptiməm]
option,KK[ˋɑpʃən] DJ[ˋɔpʃən]
